modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,13-gemmascope-res-16k,15231,terms related to pre-health study and preparation for health professions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15238,specific scientific and medical terms and their relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15233,"instances of the verb ""is"" and variations of ""to be"" in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15230,inquiries and requests for information or assistance regarding techniques and resources,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15240,mentions of various procedures or setups in context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15242, clauses related to health conditions and treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15248,formal instructions and procedural language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15245, occurrences of specific key terms or phrases relevant to technical and specialized contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15244, references to quiz and club management in a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15249,mathematical notation and terminology related to reproducing kernel hilbert spaces,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15243," occurrences of the word ""delete"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15246,names associated with nationalities or ethnic groups,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15259, mentions of jesus or references to his significance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15256, punctuations and special characters in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15255,references to claims and established protocols in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15250,concepts related to cellular and molecular mechanisms in scientific studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15254,"instances of the word ""entire"" and its variations, indicating a focus on completeness or wholeness",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15252,statements indicating numerical data or statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15251, specific brand names and product models related to technology and services,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15253,scientific terminology related to chemical concentration and reactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15257,"specific numerical data or identifiers within texts, particularly in relation to statistics or references to items",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15260,terms related to categorization and organization of information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15266, beginning or opening markers in a text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15264,specific references to vehicle collisions or crashes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15263,culinary terms and expressions related to food and dining experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15262,assertion statements used in testing code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15261,references to specific parts or sections within a document or text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15267,content related to development and capital investment in facilities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15268,chemical and biological processes related to cellular activity and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15269,words and phrases related to improvement and enhancement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15265,"adverbs that modify actions, indicating how something is done",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15271,"terms related to ""world"" and its various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15270, terms related to biomolecules and their properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15273,details about filmmaking processes and their societal impacts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15272,"terms related to disease, treatment, and biological processes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15278,keywords related to job postings in the healthcare field,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15276,connections and relationships in reasoning or explanations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15275,terms related to comparisons and evaluations of technology or products,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15274,elements related to legal or procedural contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15277, phrases related to web page structures and database queries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15288,"function signatures, particularly those related to java-like programming syntax",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15284,"statements about state changes, condition assessments, or evaluations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15282," references to the concept of support, particularly in legal or procedural contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15281, the beginning of documents or sections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15287, references to addresses and their specifications in legal contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15286,"instances of the word ""our"" in varying cases and contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15280, data structures and logical comparisons in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15292, themes related to suicide and self-sacrifice,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15295, technical terms and measurements related to computational algorithms and systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15298,"terms related to implementations in technology, particularly within databases and programming contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15297,numerical values and mathematical signs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15299,technical terms and instructions related to software configuration and computer processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15296,phrases indicating preparedness or readiness to take action,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15306,"questions and critiques related to societal issues or injustices, particularly around racism and personal privacy",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15309,positive adjectives describing quality and experience,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15307, keywords associated with organizational systems and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15305, constructs related to data structures or code syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15304,modal verbs and phrases indicating conditions or states of being,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15300,phrases related to medical research and disease connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15302,titles and phrases that imply analysis or critique,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15308,mathematical expressions and conclusions within a formal context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15303, programming syntax elements and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15314,references to individuals and their professional titles or affiliations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15313,phrases indicating personal states or qualities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15316,latex package commands and format specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15317,phrases indicating obligation or assertion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15310,information related to legal proceedings or testimonies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15312," instances of the verb ""is"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15319,terms related to health conditions and their statistical measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15318, coding or script-like syntax and mathematical notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15325,punctuation marks and special characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15324,technical terms and measurements related to engineering and mechanics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15322, elements related to software licensing and terms of use,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15321," instances of underscores or whitespace characters, typically indicating formatting or empty spaces in code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15320,terms related to professional expertise and qualifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15327,terms related to integrity and the influence of politics on the judiciary system,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15328,technical definitions and configurations related to networking protocols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15323, parentheses and related syntax elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15331, references to specific measurements and parameters in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15330,evidence-based discussions or descriptions related to statistics or data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15332,terms related to physical conditions impacting performance and safety,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15338,terms and concepts related to military and defense,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15336,words that indicate negation or absence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15335,specific medical metrics and statistics related to health data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15334, references to educational systems and assessment methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15337," references to the evolution and impact of technology, particularly in scientific contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15339,"terms and concepts related to statistical distributions, specifically ""alpha"" and ""beta"" parameters",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15348,references to virtual environments or technologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15342,terms related to viruses and their effects on health,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15341, punctuation marks or terminators at the end of sentences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15343,references to pakistani political entities and figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15345,terms related to legislative bodies and parliamentary structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15349,terms related to reservation or reserved statuses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15346,"instances of the word ""ask"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15340, concepts related to citizenship and government representation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15347, expressions of encouragement and participation in activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15359,"references to positions of authority or leadership, specifically related to 'chair' and 'chairman'",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15358,references to specific artworks and their details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15357,numeric citations and references in academic texts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15356, punctuation marks and their usage in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15355, elements related to user interface components and layout configurations in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15353,references to scientific journals and their citations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15352, programming-related syntax and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15351,quantitative comparisons and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15350, instances of range or looping constructs in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15360,"mentions of ""super"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15361," instances of formatting elements or structures in text, such as code or mathematical expressions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15367,keywords related to bedroom descriptions and functionality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15366," programming language syntax elements, particularly related to function and method definitions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15365,dimensions and properties related to layout and positioning in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15363,"phrases related to selection, variety, and offerings in products or services",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15364, sequences of ellipses or placeholders in mathematical notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15372,"references to existing businesses, families, or relationships within specific contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15370,specific expressions of relationships between entities in data or text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15373, references to data structures or entities in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15377, file paths or directory references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15375,themes of relatability and connection to personal experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15374,terms related to legal proceedings and violations of rights,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15378, references to biological databases and related online resources,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15376, references to dietary patterns and their related analyses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15384, keywords and terms related to specific actions or verbs in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15383, inquiries related to understanding or clarifying information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15382, terms related to mathematical models and processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15388, html and programming syntax elements related to web development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15387, programming language elements related to structures and libraries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15381, xml parameter tags related to system configurations or memory settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15380,temporal expressions related to durations and frequencies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15385, mentions of fairness and credit reporting related concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15389,statistical terms related to data analysis and formatting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15386,references to user-related information and actions within a programming or software context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15395,code or programming-related elements and syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15396, explicit identifiers related to databases and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15398,"complex expressions or patterns in text, particularly in programming or mathematical contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15393, elements of programming code and mathematical formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15391,references to academic publications and datasets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15392,indicators of significant transitions or introductions in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15399,references to floors in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15394,instances and discussions of examples in varied contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15397,government-related statements and actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15403, phrases that express uncertainty or speculation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15408,references to time duration and the passage of time in relation to events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15405,the beginning of sentences or sections in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15404,terms related to health conditions and management strategies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15407,references to geographic locations and specific places,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15406,"terms related to scientific metrics and classifications, particularly in biological contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15409,phrases expressing uncertainty or confusion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15401,technical terms related to statistical analysis and modeling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15402, numeric and citation references within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15413, phrases indicating emotional connections or sentiments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15411,specific terms related to clinical data and methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15414,"information related to births, deaths, and locations of notable individuals",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15416,comments and documentation related to functions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15419,terms related to drone warfare and its implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15415,references to technology and electronics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15412, symbols and characters that may signify special formatting or encoding issues in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15410,terms related to accounting and financial practices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15418,the presence of significant numerical data or statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15429,terms related to complexity in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15428, references to group theory and associated mathematical terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15427,references to scientific journals and publications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15420, elements related to measurements and numerical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15423,guidelines or recommendations related to research and writing protocols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15425,memory management operations in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15426,"instances of punctuation marks, specifically dots or periods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15437,specific examples or comparisons in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15434,file paths and directory structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15433,terms related to investment and financial market analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15430,specific indicators of numerics and quantifiers in contexts that imply comparisons or measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15431, terminology related to research methodologies and classifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15436, programming and api-related terms associated with operations and data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15432,references to collaborations in artistic works,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15439,the concept of convenience in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15438,terms related to scientific measurements and analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15448,structured data and mathematical notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15447, phrases related to user account actions and alerts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15446,sentiments related to loss and remembrance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15445, punctuation marks and their associated functions within code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15444,"references to beverages, particularly drinking water and its quantities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15442,"the word ""that"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15441,phrases and questions related to personal experiences and choices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15449,evaluative descriptors related to quality and aesthetics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15440, mathematical expressions and structured numerical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15443, phrases that indicate decision-making or choosing actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15452, programming constructs related to trial and error processes in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15459,phrases related to stress relief and escapism,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15456,assignment statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15455, references to various topics within a structured context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15453, mentions of software versions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15451, markers indicating the start of a new segment or topic in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15454,words related to ticket sales and events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15450,topics related to public concern and community initiatives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15457,values and variable assignments in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15458,terms related to specific technical patents and their features,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15462,significant events or statements related to political or legal matters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15461,paragraph markers indicating the beginning of new sections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15460,references to specific days and times,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15463,"references to awards and nominations, particularly in the context of film and performances",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15465,specific measurements and dimensions related to objects or phenomena,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15464, numeric data or values related to statistics or measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15467,phrases indicating capability or potential actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15469, syntax related to function definitions and method calls in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15466," comments and documentation in code, focusing on instructions and notes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15468, mentions of free or no-cost services and products,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15475,conditional or speculative statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15474," the word ""as"" and its variations in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15470, mathematical expressions and formulaic snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15477,time-related phrases or timestamps,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15472, structured data formats and components related to programming and apis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15473,questions and expressions of uncertainty or opinion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15471,"references to time, specifically related to years and historical events",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15479, markers or indicators related to programming functions and definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15483,complex mathematical expressions and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15484,numeric patterns and symbols related to currency,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15480,instances of listed events or conditions with specific statistical outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15482,terms related to cancer research and tumor biology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15481,specific numerical data related to measurements and quantities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15489,instructions and advisories related to patient care and medication safety,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15488,pronouns and their use in different contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15485,terms related to causes and triggers of events or conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15486,expressions of good wishes and luck in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15499, textual formatting markers or special characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15498, patterns and structures in genetic or biochemical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15497,expressions of gratitude and recognition for humanitarian efforts and support,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15496, instances of console logging in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15495, temporal references and context around timelines,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15493, words associated with following or tracking actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15492,phrases discussing resource allocation and financial expenditures,gpt-4o-mini,oai_token-act-pair
