modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,4-gemmascope-res-16k,14897,programming-related keywords and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14905,elements related to unity engine coding and graphical user interface elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14907,terms related to support and resources,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14909,"key-value pairs and configuration settings in structured data, likely in yaml format",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14904,instances of creation or instantiation in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14903, code syntax and structure in programming languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14902,entities or elements related to negative values or criticisms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14908, questions or requests for clarification or assistance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14906, structured data representations or numeric patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14900, occurrences of the word 'the',gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14901, programming-related syntax and structure elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14910," asynchronous programming patterns in javascript, particularly the use of promises and their handling",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14911,keywords related to coding errors and response handling in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14914, punctuation and formatting marks in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14916,code-related data types and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14919,names of authors or contributors in research publications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14918,elements related to html document structure and encoding,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14917,instances of statistical significance in research findings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14915,"references to the concept of ""past"" or historical occurrences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14921,function-related structures and control flow keywords in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14925,decimal points or numeric values in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14926, occurrences of semicolons in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14927,phrases related to sets or groups of items or data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14928,references to individuals or people in distress or needing assistance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14923,phrases related to standards and guidelines in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14929,"punctuation marks, specifically apostrophes and quotation marks",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14924,elements related to scientific or technical notations and classifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14922,java-related imports from the google library,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14931, copyright and licensing information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14930,formal greetings and acknowledgments in correspondence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14932,terms related to avian wildlife and their habitats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14933,css properties associated with alignment and positioning of elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14934,terms related to inheritance and succession laws,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14936,technical or scientific terminology related to rna sequencing and gene expression,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14939,"significant events, decisions, and their emotional or conceptual weight",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14937, references to the aim or purpose of studies or research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14935,java code related to gui component management and event handling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14938, content related to legal or regulatory frameworks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14947,medical terminology related to chronic conditions and diagnostic procedures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14946, references to programming constructs and expectations in testing code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14944,specific details and detailed descriptions related to various subjects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14943, expressions of concern or worry,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14942,elements related to hierarchical structures and their properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14940,alternative choices or conditional phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14949,"the presence of the article ""a"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14948,programming-related keywords and constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14941,terms related to biochemical and physiological processes involving catecholamines and their effects in the body,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14950,comments about likelihood or probability,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14952,technical or procedural terms related to software development and legal context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14953, concepts related to the universe and its fundamental laws,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14954,terms and functions related to data handling and pagination in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14955,terms related to funding and financial support in research contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14956,references to medications and their controversial implications in society,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14959, html table elements and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14951,files and documentation related to programming or software,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14957,quotes and their formatting within a text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14962,phrases that indicate someone or something is widely recognized for specific qualities or attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14965,phrases relating to suitability and customization for individual preferences or needs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14966,locations and regions related to south america,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14968,expressions of desire or intent,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14967,"references to exposure, particularly in the context of health risks",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14969,terms related to student participation and engagement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14963,components and structure in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14961,"keywords related to personal identity and rights, particularly focusing on themes of safety and relationships",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14960,mathematical expressions and sequences that converge towards infinity or have properties related to limits in calculus,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14964, nested braces or brackets in mathematical or programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14976,references to programming frameworks and libraries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14975, programming-related keywords and constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14974,dates and numerical values related to events or regulations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14973, expressions describing positive and negative evaluations of experiences or items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14970," the adverb ""easily"" and its variations, indicating something that can be accomplished without difficulty",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14971,expressions of excitement or enthusiasm,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14972,elements related to html or markup language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14977,parentheses and their contents in a structured data context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14978,comment syntax and structural elements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14979,phrases related to persistence and continuation in actions or processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14980, references to prominent individuals and their roles in significant contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14981,quoted strings in a markup context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14982,"metadata elements related to authors, dates, urls, and structured information in code or documents",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14984, instances of attribution or quotation in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14985,css properties and styles related to layout and visuals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14988,references to dimensions in a mathematical or technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14989," instances of the word ""time"" and related datetime functions or concepts in programming contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14986, expressions of gratitude and acknowledgments in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14987, mathematical terms and structures related to proofs and theorems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14983, references to data format specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14993, instances of success responses in a data processing context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14995,words related to attracting attention or interests,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14996,references to persistence and entity management in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14997,references to entities involved in data transfer or transactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14999," punctuation marks, specifically periods and commas, indicating the structure and flow of sentences in the text",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14998, numeric sequences or data types commonly used in programming or technical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,14992,functions and structures related to apis and data handling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15006,words and phrases related to golf,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15001, quantitative data and analysis results in scientific research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15002,phrases indicating conflict and division,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15005, structured references and terms related to copyright and liability in code or legal documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15007,terms related to plugins,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15008,phrases that indicate an attempt to initiate or establish connections with others,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15003,technical terms and metrics related to measurements and imaging parameters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15004,terms related to programming concepts and elements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15000,"proper nouns and names, particularly in the context of various roles or identities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15009,patterns of repetitiveness or redundancy in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15010,"references to the concept of ""wild"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15011," phrases related to ""closed"" or ""closed-loop"" systems and their characteristics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15012,comments and documentation within code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15014, the presence of braces and brackets within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15017,technical terms and identifiers related to scientific or computational contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15018,references to scholarly journals and publications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15013,syntax related to object creation and variable assignments in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15019,conditional and loop control statements in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15015,concepts related to risks and consequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15029, sql-related functions and commands in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15027,comparative phrases indicating differences or contrasts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15026,conditional statements and error handling constructs in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15023,references to statistical models and methodologies in academic papers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15024, phrases related to time periods or events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15022, coding or programming-related syntax and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15028, programming-related control structures and null checks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15020,keywords and phrases related to sql query structures and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15025,references to the bootstrap framework and error handling functions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15021,multiple types of punctuation and delimiters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15035, elements related to biochemical pathways and interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15036,"repeated instances of the definite article ""the"" and associated phrases",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15037, sections or lists within documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15038, adjectives describing texture and taste,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15039," programming constructs, particularly related to method calls and function definitions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15034,terms related to technical specifications and performance metrics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15030,latex package commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15032, occurrences of code-related elements and programming functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15033, latex array structures and matrix formatting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15031,punctuation marks and quotation marks indicating speech or emphasis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15040, html tags and their respective attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15042,words and phrases related to specific counts and measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15044, technical specifications or attributes related to programming or technology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15045,phrases related to support and assistance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15046,elements related to personal transformation or journeys,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15048, references to class definitions and types in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15049,physical quantities and parameters related to stress and pressure in material science,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15043, java events and action listeners in a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15041,terms and phrases related to systematic reviews and meta-analyses in research studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15047, terms related to app functionality and state management in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15051,mathematical notation and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15055, programming keywords and structures associated with coding and namespaces,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15059,words related to leaves and leaf characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15053, mathematical notations and symbols related to eigenvalues and eigenvectors,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15056,positive descriptors of choices or options,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15058, authoritative directives or recommendations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15050,code-related terms and functions related to graphics and chart layout,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15054,terms related to specific types of food preparations and ingredients,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15052,mathematical notation and symbols associated with equations and probabilities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15061," elements related to code syntax and structure, particularly parentheses and various delimiters",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15062,sections of text that contain headings or labels,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15063,references to information and requests for further details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15064,commands related to retrieving and modifying data in collections or data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15066,references to personal agency and decision-making,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15067," programming libraries related to data analysis and visualization, particularly in python",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15060,references to the uk or britain,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15065,words that describe specific characteristics or attributes related to animals or plants,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15069,tokens that represent time indicators or timestamps,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15068,words related to indicating or signaling something,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15070, punctuation marks that signify the end of a sentence or section,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15072,terms related to volunteers and volunteering activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15073, parentheses and syntax elements related to programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15074,references to edited works or contributions in academic contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15078, punctuation marks at the end of sentences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15079, segments of code indicating exception handling or error management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15076, conjunctions and prepositions connecting various phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15077,variables and parameters associated with quantum mechanics and linear algebra,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15071,phrases associated with setting up various contexts and scenarios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15075,references to articles or sections that prompt further reading or exploration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15082,references to personal or organizational identity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15083,strings representing character data types in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15085, structured data and its representation in a coding context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15087,questions that seek information or clarification,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15089,function definitions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15086,numerical values and information related to timestamp data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15081," html attributes, particularly those related to elements and classes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15088,"terms related to scientific concepts, particularly those involving measurement and data assessment",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15090,elements related to competition and performance in sports and culinary contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15091, references to applications and associated code components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15092,"instances and variations of the word ""collection"" and related terms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15096," numerical values, particularly those indicating time or order",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15097, expressions emphasizing self-directed actions or responsibilities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15094, instances of online comments and interactions related to posts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15099, phrases expressing a search for opportunities or items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15098," semicolons and parentheses, primarily in programming code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15093, high-frequency punctuations and sentence structure variations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15095,terms related to medical conditions and their diagnostic procedures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15109,html links related to stylesheets and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15106, symbols and punctuation marks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15104, html tags and comparison operators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15100,phrases that indicate location or direction,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15102, file paths in a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15105,underscore-prefixed variable names or attributes in a coding context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15107,key elements that signify the main focus or contributions in scientific and technical discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15108,"terms related to challenges or obstacles, often with a focus on the prefix ""un-"" indicating negation or lack",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15101,"instances of the pronoun ""it""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15103,negation or the absence of elements in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15111," occurrences of the word ""occur"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15112,terms related to facilities and amenities in public spaces,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15114,medical terms related to prostate health and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15115, punctuated statements indicating emphasis or significant information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15110,coding syntax elements and control structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15113," sentences or phrases containing the word ""don't""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15117,phrases and terms related to financial investments and investment-related decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15119,references to necessity or essential conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15118," elements and properties related to code constructs, particularly in a programming context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15116,references to significant events and their impact on fans and communities within sporting contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15120,references to political or social divisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15121,terms related to evaluation and assessment processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15123,terms related to physiological measurements and characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15125,instances of negation and nuances in argumentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15127, numeric representations primarily involving decimals and fractions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15128,patterns related to formatted output in programming languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15124,phrases related to time and scheduling events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15122,instances of phrases indicating attempts to perform actions or tasks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15129,iterations of sequential actions or steps,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15126, punctuations that indicate strong emotional or questioning responses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15138,"references to theorems, lemmas, and proofs in mathematical contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15139,"references to specific individuals or entities, particularly in scholarly or scientific contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15131,elements related to technical assembly attributes and ui components in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15137,terms related to pharmaceuticals and experimental controls,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15130, phrases related to specific medical entities or conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15132,phrases indicating causality or relationships between variables,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15133,terms related to transport and transportation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15140,"mentions of the city ""san"" in various contexts",gpt-4o-mini,oai_token-act-pair
